label,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41
0,0.000000,0.000000,-0.280056,-0.112069,-0.539176,-0.333592,-0.730655,-0.507528,-0.864006,-0.592318,-0.313545,-0.919660,-0.430734,-1.287665,-0.498135,-1.509610,-0.548375,-1.700408,-0.132910,-0.991128,-0.145105,-1.444329,-0.151617,-1.712764,-0.143082,-1.934452,0.039320,-0.948500,0.084780,-1.357693,0.105673,-1.612277,0.124260,-1.826512,0.204930,-0.810786,0.353140,-1.072205,0.447667,-1.242423,0.532320,-1.401846
0,0.000000,0.000000,-0.276892,-0.112642,-0.538556,-0.330373,-0.730689,-0.496823,-0.859599,-0.572495,-0.309947,-0.923396,-0.424292,-1.287092,-0.493146,-1.502945,-0.544388,-1.689203,-0.130794,-0.991410,-0.142237,-1.434127,-0.151259,-1.697727,-0.143742,-1.920284,0.039665,-0.945359,0.084393,-1.343293,0.105133,-1.593718,0.123724,-1.808139,0.201912,-0.806183,0.346919,-1.059337,0.440345,-1.229747,0.524118,-1.394932
0,0.000000,0.000000,-0.284994,-0.110778,-0.552819,-0.326324,-0.748628,-0.495134,-0.871714,-0.574652,-0.320797,-0.918256,-0.435450,-1.284339,-0.502817,-1.501135,-0.552922,-1.688431,-0.140894,-0.990025,-0.153978,-1.437139,-0.163927,-1.700783,-0.157178,-1.922530,0.030214,-0.948732,0.072748,-1.347969,0.091981,-1.597926,0.109628,-1.812669,0.195166,-0.815879,0.336544,-1.072266,0.427347,-1.243210,0.507903,-1.409440
0,0.000000,0.000000,-0.288002,-0.107024,-0.564833,-0.317413,-0.765248,-0.486882,-0.877531,-0.566819,-0.329795,-0.916920,-0.446002,-1.288112,-0.517193,-1.507142,-0.569552,-1.696996,-0.149377,-0.988780,-0.164361,-1.439629,-0.175874,-1.703733,-0.168273,-1.925880,0.023801,-0.948998,0.063004,-1.351566,0.077304,-1.603810,0.092520,-1.821022,0.193718,-0.818977,0.330242,-1.086505,0.422519,-1.260842,0.507107,-1.428660
0,0.000000,0.000000,-0.289221,-0.108080,-0.565304,-0.321770,-0.763459,-0.492411,-0.879364,-0.578262,-0.336027,-0.922086,-0.453476,-1.287392,-0.525305,-1.502446,-0.578999,-1.689247,-0.156746,-0.987639,-0.165402,-1.435479,-0.173210,-1.701269,-0.163534,-1.924897,0.014672,-0.942162,0.061321,-1.338148,0.078315,-1.584894,0.094660,-1.797101,0.182337,-0.810862,0.319944,-1.071343,0.410354,-1.243925,0.492469,-1.414092
0,0.000000,0.000000,-0.289293,-0.103652,-0.556624,-0.308905,-0.742877,-0.487795,-0.861457,-0.582704,-0.324804,-0.914700,-0.442668,-1.282299,-0.510030,-1.496145,-0.559496,-1.682993,-0.145370,-0.989377,-0.164808,-1.432179,-0.177687,-1.692535,-0.173011,-1.914630,0.027178,-0.952909,0.060451,-1.345885,0.071512,-1.589999,0.083475,-1.801386,0.198371,-0.828292,0.325973,-1.096119,0.409108,-1.269553,0.484394,-1.434931
0,0.000000,0.000000,-0.288976,-0.095209,-0.552317,-0.309346,-0.734010,-0.499250,-0.849526,-0.602759,-0.329418,-0.912361,-0.443089,-1.274095,-0.512739,-1.486637,-0.564365,-1.669963,-0.150825,-0.988560,-0.163357,-1.428554,-0.174022,-1.688117,-0.167733,-1.906759,0.019239,-0.950510,0.054125,-1.346656,0.064593,-1.587882,0.075721,-1.796725,0.188229,-0.825405,0.324824,-1.093337,0.416903,-1.267819,0.501449,-1.437089
0,0.000000,0.000000,-0.290625,-0.096253,-0.547469,-0.312221,-0.723673,-0.503522,-0.849689,-0.607927,-0.331006,-0.910507,-0.446715,-1.271908,-0.514530,-1.485987,-0.565165,-1.670556,-0.153707,-0.988116,-0.172565,-1.426315,-0.183811,-1.686936,-0.178859,-1.907562,0.016414,-0.953868,0.047309,-1.350017,0.058362,-1.589916,0.069285,-1.798451,0.188019,-0.832063,0.322553,-1.103929,0.411907,-1.279258,0.492473,-1.447845
0,0.000000,0.000000,-0.297149,-0.087843,-0.557188,-0.300159,-0.735769,-0.493547,-0.859215,-0.603899,-0.338500,-0.907760,-0.454512,-1.267726,-0.524916,-1.480781,-0.578536,-1.664202,-0.160573,-0.987024,-0.181285,-1.424769,-0.195729,-1.688028,-0.193008,-1.907213,0.008117,-0.952779,0.035591,-1.348760,0.046074,-1.584265,0.056627,-1.789981,0.176829,-0.832013,0.312849,-1.097090,0.404857,-1.268515,0.489029,-1.436024
0,0.000000,0.000000,-0.301184,-0.086013,-0.563439,-0.297440,-0.743197,-0.488668,-0.872790,-0.597963,-0.349589,-0.905695,-0.469702,-1.265999,-0.541983,-1.478375,-0.598099,-1.660817,-0.169891,-0.985463,-0.191907,-1.425419,-0.206065,-1.688517,-0.203888,-1.905301,-0.000671,-0.951357,0.026012,-1.349555,0.036891,-1.586652,0.046062,-1.794918,0.168011,-0.831620,0.302951,-1.097909,0.394479,-1.270793,0.476075,-1.441554
0,0.000000,0.000000,-0.297030,-0.087978,-0.553943,-0.305557,-0.731442,-0.496468,-0.864852,-0.600298,-0.341056,-0.907893,-0.461048,-1.264465,-0.533179,-1.474261,-0.588970,-1.654832,-0.163621,-0.986523,-0.186218,-1.422497,-0.200714,-1.683118,-0.198212,-1.898145,0.002911,-0.951333,0.030048,-1.347860,0.041277,-1.583972,0.051531,-1.791362,0.167620,-0.831023,0.303572,-1.092809,0.394961,-1.263588,0.476791,-1.432968
0,0.000000,0.000000,-0.295095,-0.089266,-0.555115,-0.303282,-0.733882,-0.495113,-0.867386,-0.600400,-0.344460,-0.904616,-0.467178,-1.270141,-0.542035,-1.482509,-0.599810,-1.664529,-0.165779,-0.986163,-0.193738,-1.429864,-0.211593,-1.692988,-0.212204,-1.911773,0.005068,-0.955413,0.026541,-1.355471,0.034928,-1.595170,0.043065,-1.805365,0.177255,-0.837276,0.303381,-1.109109,0.388511,-1.281613,0.465370,-1.448560
0,0.000000,0.000000,-0.299102,-0.090474,-0.558991,-0.300436,-0.734501,-0.491501,-0.864574,-0.592951,-0.346186,-0.901299,-0.469943,-1.264565,-0.545408,-1.478348,-0.603319,-1.662567,-0.165345,-0.986236,-0.189941,-1.432387,-0.206080,-1.698777,-0.205283,-1.915342,0.007120,-0.957303,0.029940,-1.359691,0.037257,-1.599997,0.044550,-1.807125,0.181390,-0.839629,0.311258,-1.109139,0.398898,-1.282497,0.477920,-1.448358
0,0.000000,0.000000,-0.295030,-0.091680,-0.547878,-0.300568,-0.725234,-0.486480,-0.859718,-0.586026,-0.345254,-0.900999,-0.468847,-1.252956,-0.546823,-1.464111,-0.608060,-1.644478,-0.165741,-0.986169,-0.196181,-1.424744,-0.216170,-1.693134,-0.220212,-1.912734,0.006273,-0.956860,0.026077,-1.357507,0.031946,-1.594056,0.036242,-1.800352,0.179729,-0.837963,0.309696,-1.110601,0.395765,-1.284975,0.473217,-1.451197
0,0.000000,0.000000,-0.302808,-0.086982,-0.561691,-0.295164,-0.741411,-0.479458,-0.870092,-0.576403,-0.357730,-0.899099,-0.483621,-1.251869,-0.561193,-1.462635,-0.622828,-1.643649,-0.178126,-0.984008,-0.209023,-1.425333,-0.228860,-1.693036,-0.232852,-1.911233,-0.005972,-0.954901,0.015635,-1.356236,0.022965,-1.594271,0.028577,-1.799814,0.166259,-0.838209,0.298777,-1.104369,0.388549,-1.275547,0.469148,-1.440694
0,0.000000,0.000000,-0.296028,-0.089943,-0.553935,-0.301302,-0.732709,-0.483530,-0.872054,-0.573452,-0.361303,-0.895072,-0.488187,-1.253814,-0.565119,-1.462378,-0.625693,-1.641280,-0.183624,-0.982997,-0.217659,-1.422534,-0.238854,-1.687630,-0.244075,-1.904083,-0.010910,-0.958824,0.004992,-1.358027,0.010898,-1.597976,0.016489,-1.803208,0.164784,-0.847484,0.289951,-1.117315,0.377034,-1.289051,0.456400,-1.449804
0,0.000000,0.000000,-0.295600,-0.092894,-0.556929,-0.303620,-0.739647,-0.485756,-0.881421,-0.573501,-0.364761,-0.892817,-0.493245,-1.259234,-0.569765,-1.473742,-0.628040,-1.658393,-0.184761,-0.982784,-0.220877,-1.430860,-0.242977,-1.700491,-0.248317,-1.922307,-0.009268,-0.961305,0.006891,-1.364032,0.012354,-1.609006,0.018478,-1.817329,0.169748,-0.850563,0.290818,-1.124959,0.374647,-1.295187,0.451241,-1.451641
0,0.000000,0.000000,-0.298182,-0.089555,-0.565214,-0.300917,-0.753823,-0.485804,-0.898924,-0.576658,-0.377150,-0.888030,-0.509519,-1.254927,-0.586521,-1.469216,-0.643606,-1.653885,-0.199078,-0.979984,-0.239746,-1.423922,-0.260640,-1.693350,-0.262650,-1.915987,-0.024135,-0.959466,-0.014180,-1.362333,-0.009876,-1.605606,-0.002481,-1.809767,0.155134,-0.849190,0.269966,-1.126684,0.351017,-1.291690,0.427102,-1.440127
0,0.000000,0.000000,-0.298079,-0.103903,-0.565771,-0.314249,-0.752218,-0.499098,-0.891522,-0.597849,-0.372010,-0.897344,-0.504548,-1.266061,-0.580908,-1.476138,-0.636970,-1.658910,-0.192426,-0.981312,-0.236577,-1.419052,-0.258545,-1.682306,-0.261263,-1.903079,-0.015654,-0.956070,-0.005346,-1.348738,-0.000691,-1.585722,0.004567,-1.789972,0.165030,-0.842432,0.273908,-1.120917,0.346765,-1.288912,0.413013,-1.443876
0,0.000000,0.000000,-0.297801,-0.101721,-0.566527,-0.308836,-0.751717,-0.495420,-0.890491,-0.601484,-0.371374,-0.900029,-0.502066,-1.272122,-0.578961,-1.483310,-0.634980,-1.666650,-0.188273,-0.982117,-0.230782,-1.422785,-0.253553,-1.687136,-0.257085,-1.908420,-0.010537,-0.951574,0.001282,-1.343973,0.006322,-1.583735,0.010376,-1.791264,0.167489,-0.828877,0.276714,-1.103479,0.350899,-1.271682,0.417785,-1.428281
0,0.000000,0.000000,-0.292421,-0.100251,-0.554148,-0.309921,-0.735606,-0.500493,-0.871858,-0.614220,-0.364861,-0.899742,-0.488782,-1.267100,-0.561538,-1.478714,-0.615160,-1.662360,-0.183563,-0.983008,-0.217819,-1.420696,-0.236622,-1.682021,-0.238081,-1.899037,-0.008415,-0.954034,0.012122,-1.342178,0.022182,-1.581639,0.031139,-1.784613,0.164656,-0.833253,0.278522,-1.101166,0.355849,-1.265115,0.426523,-1.414927
0,0.000000,0.000000,-0.292765,-0.105752,-0.555262,-0.318693,-0.739190,-0.508666,-0.876158,-0.624933,-0.364873,-0.903282,-0.489217,-1.278170,-0.562310,-1.493824,-0.616184,-1.681685,-0.180762,-0.983527,-0.214635,-1.427399,-0.233537,-1.691686,-0.234429,-1.911079,-0.002730,-0.952704,0.020504,-1.342713,0.029713,-1.582071,0.038023,-1.785534,0.172370,-0.832806,0.285597,-1.108404,0.361429,-1.282790,0.431072,-1.443238
0,0.000000,0.000000,-0.283678,-0.105640,-0.533419,-0.315427,-0.713389,-0.497717,-0.844613,-0.615689,-0.347145,-0.908482,-0.468557,-1.270053,-0.541150,-1.479315,-0.594339,-1.662882,-0.167651,-0.985846,-0.198000,-1.418346,-0.216231,-1.673203,-0.219397,-1.887558,0.007013,-0.951368,0.037249,-1.331507,0.048859,-1.566862,0.056215,-1.769388,0.177440,-0.828942,0.299319,-1.096397,0.382711,-1.268353,0.459132,-1.430370
0,0.000000,0.000000,-0.289018,-0.108587,-0.539186,-0.330586,-0.716474,-0.518060,-0.856200,-0.638257,-0.354944,-0.912603,-0.479896,-1.275377,-0.553714,-1.489080,-0.608918,-1.676098,-0.175083,-0.984554,-0.208595,-1.415746,-0.227522,-1.678189,-0.229073,-1.892938,-0.002268,-0.948584,0.022362,-1.328573,0.032313,-1.569070,0.040058,-1.771089,0.166157,-0.829778,0.277676,-1.096224,0.354520,-1.271905,0.425736,-1.434289
0,0.000000,0.000000,-0.291092,-0.104727,-0.544194,-0.329448,-0.720877,-0.524756,-0.852748,-0.650259,-0.362977,-0.909177,-0.486139,-1.269869,-0.555530,-1.483513,-0.606347,-1.671753,-0.179283,-0.983798,-0.212047,-1.414776,-0.230685,-1.673639,-0.232629,-1.886507,-0.002277,-0.948632,0.023774,-1.331819,0.033277,-1.570874,0.040564,-1.773212,0.170040,-0.829582,0.282256,-1.100666,0.358219,-1.280266,0.428467,-1.448640
0,0.000000,0.000000,-0.291265,-0.101062,-0.544878,-0.326412,-0.723971,-0.522892,-0.855146,-0.651134,-0.364586,-0.904926,-0.492986,-1.266615,-0.565688,-1.482266,-0.618333,-1.673742,-0.183238,-0.983068,-0.220974,-1.416243,-0.243197,-1.679348,-0.247712,-1.897228,-0.007458,-0.951620,0.017396,-1.339460,0.025776,-1.580912,0.032032,-1.785088,0.165256,-0.837161,0.278452,-1.116469,0.357508,-1.300333,0.430123,-1.472549
0,0.000000,0.000000,-0.291416,-0.099599,-0.545848,-0.324523,-0.722755,-0.525142,-0.851598,-0.661595,-0.369656,-0.902098,-0.499431,-1.263405,-0.574254,-1.476560,-0.628912,-1.666655,-0.188331,-0.982106,-0.229588,-1.416062,-0.253507,-1.675415,-0.259338,-1.889589,-0.012956,-0.951650,0.005143,-1.339514,0.012824,-1.580240,0.018295,-1.784729,0.157554,-0.836647,0.263221,-1.107007,0.337622,-1.286642,0.405417,-1.456428
0,0.000000,0.000000,-0.291288,-0.101845,-0.543833,-0.330306,-0.721042,-0.533294,-0.842968,-0.670287,-0.366815,-0.901288,-0.497684,-1.260233,-0.572513,-1.473390,-0.625283,-1.663014,-0.187056,-0.982349,-0.229955,-1.411621,-0.253007,-1.670021,-0.256648,-1.885748,-0.010724,-0.956124,0.007040,-1.341220,0.014518,-1.580427,0.022028,-1.781836,0.164401,-0.847786,0.275250,-1.127291,0.355286,-1.307578,0.430045,-1.475194
0,0.000000,0.000000,-0.290466,-0.099256,-0.538236,-0.327025,-0.708024,-0.532236,-0.838781,-0.660020,-0.368947,-0.897764,-0.497368,-1.256589,-0.572050,-1.467928,-0.627475,-1.655135,-0.187759,-0.982215,-0.227509,-1.412839,-0.250322,-1.667331,-0.257916,-1.881204,-0.011160,-0.954863,0.008817,-1.345175,0.016802,-1.582758,0.021491,-1.783555,0.161288,-0.840604,0.275301,-1.121764,0.355807,-1.300235,0.428786,-1.463888
0,0.000000,0.000000,-0.289059,-0.114564,-0.545939,-0.347217,-0.727074,-0.555090,-0.834732,-0.699083,-0.367721,-0.905605,-0.505889,-1.266898,-0.587863,-1.483278,-0.646561,-1.673929,-0.189383,-0.981903,-0.235637,-1.413591,-0.260699,-1.679186,-0.265664,-1.898476,-0.015881,-0.954467,0.000612,-1.344795,0.008457,-1.591081,0.015587,-1.797568,0.155813,-0.846891,0.262069,-1.131035,0.340177,-1.311111,0.411848,-1.476336
0,0.000000,0.000000,-0.294125,-0.110180,-0.553746,-0.345007,-0.730642,-0.556157,-0.838986,-0.700458,-0.372449,-0.902446,-0.507610,-1.261242,-0.588326,-1.478932,-0.646664,-1.671195,-0.194645,-0.980874,-0.241829,-1.406766,-0.267593,-1.671301,-0.272536,-1.893180,-0.018326,-0.956045,-0.002177,-1.340759,0.002337,-1.579745,0.007701,-1.782287,0.161036,-0.852626,0.271994,-1.138983,0.350090,-1.326840,0.422903,-1.504125
0,0.000000,0.000000,-0.300150,-0.104731,-0.561191,-0.337396,-0.738936,-0.545983,-0.854206,-0.690804,-0.380323,-0.900864,-0.516590,-1.258435,-0.596875,-1.472935,-0.654384,-1.663513,-0.201800,-0.979427,-0.255505,-1.401182,-0.283025,-1.660312,-0.287554,-1.876677,-0.024903,-0.953958,-0.021130,-1.335735,-0.022347,-1.569735,-0.020020,-1.769642,0.156042,-0.850208,0.257154,-1.133619,0.328871,-1.319532,0.397940,-1.496377
0,0.000000,0.000000,-0.298550,-0.103021,-0.555595,-0.338030,-0.728327,-0.555031,-0.842678,-0.702422,-0.384060,-0.895989,-0.516565,-1.251311,-0.592707,-1.464061,-0.647484,-1.654005,-0.205388,-0.978681,-0.254894,-1.402203,-0.280451,-1.652890,-0.288576,-1.864849,-0.026935,-0.951656,-0.019222,-1.331478,-0.020514,-1.557575,-0.023393,-1.753619,0.154106,-0.840145,0.260803,-1.117623,0.334323,-1.301091,0.400849,-1.476604
0,0.000000,0.000000,-0.297966,-0.102950,-0.559250,-0.333171,-0.741129,-0.538462,-0.855015,-0.681028,-0.387531,-0.895141,-0.521550,-1.252553,-0.600984,-1.463576,-0.657850,-1.650872,-0.210748,-0.977540,-0.266374,-1.398898,-0.295539,-1.650909,-0.302959,-1.860255,-0.033206,-0.955820,-0.032450,-1.335241,-0.034857,-1.565561,-0.034726,-1.762533,0.148138,-0.854687,0.243610,-1.140229,0.314032,-1.328679,0.382010,-1.507521
0,0.000000,0.000000,-0.295919,-0.104108,-0.556824,-0.341248,-0.741328,-0.543787,-0.859071,-0.675465,-0.392505,-0.894854,-0.531335,-1.249315,-0.610662,-1.464223,-0.666754,-1.655153,-0.217060,-0.976158,-0.271880,-1.397853,-0.300797,-1.653766,-0.307749,-1.866377,-0.040082,-0.953733,-0.037797,-1.336420,-0.040818,-1.569161,-0.040751,-1.764998,0.141238,-0.852285,0.239310,-1.135390,0.309153,-1.321936,0.375442,-1.496743
0,0.000000,0.000000,-0.297941,-0.101300,-0.561816,-0.330799,-0.741939,-0.537893,-0.845719,-0.685965,-0.387345,-0.896186,-0.525101,-1.248993,-0.607509,-1.459372,-0.667134,-1.647094,-0.211790,-0.977315,-0.267243,-1.398242,-0.297186,-1.652097,-0.305646,-1.861831,-0.036197,-0.954970,-0.033269,-1.336078,-0.033047,-1.567868,-0.031786,-1.762595,0.141803,-0.853697,0.242862,-1.134356,0.315557,-1.321554,0.382414,-1.498635
0,0.000000,0.000000,-0.298791,-0.104963,-0.561126,-0.336509,-0.742839,-0.540091,-0.851811,-0.682314,-0.396814,-0.893294,-0.536206,-1.246714,-0.617992,-1.458387,-0.677939,-1.647065,-0.219946,-0.975512,-0.275554,-1.395896,-0.305426,-1.650938,-0.314597,-1.857470,-0.044921,-0.954698,-0.041141,-1.332576,-0.041343,-1.560196,-0.041208,-1.749693,0.132214,-0.856652,0.230925,-1.127746,0.298211,-1.308084,0.358576,-1.477416
0,0.000000,0.000000,-0.305255,-0.105271,-0.569117,-0.336165,-0.748322,-0.549459,-0.854153,-0.701351,-0.399099,-0.891598,-0.536517,-1.249983,-0.616771,-1.464192,-0.675056,-1.654114,-0.219902,-0.975522,-0.275663,-1.399288,-0.304518,-1.656260,-0.312790,-1.864458,-0.043325,-0.955785,-0.041303,-1.334610,-0.041426,-1.563664,-0.041299,-1.753484,0.134309,-0.856417,0.230185,-1.133168,0.295100,-1.314021,0.352360,-1.480685
0,0.000000,0.000000,-0.298451,-0.100481,-0.560376,-0.329586,-0.740311,-0.540213,-0.850448,-0.692220,-0.393411,-0.893606,-0.530449,-1.251335,-0.608403,-1.465646,-0.664008,-1.658160,-0.214833,-0.976651,-0.270615,-1.398229,-0.298335,-1.652999,-0.305956,-1.861854,-0.038285,-0.955555,-0.037704,-1.330369,-0.037096,-1.554668,-0.036994,-1.740997,0.141184,-0.855160,0.235444,-1.130463,0.303457,-1.304691,0.364150,-1.465695
0,0.000000,0.000000,-0.304122,-0.106226,-0.568403,-0.338129,-0.747095,-0.552258,-0.854543,-0.704412,-0.400632,-0.893986,-0.534960,-1.252635,-0.611570,-1.463154,-0.666597,-1.651925,-0.222092,-0.975026,-0.277966,-1.393231,-0.305084,-1.647821,-0.312663,-1.856837,-0.044737,-0.952803,-0.046391,-1.324028,-0.047919,-1.547037,-0.050680,-1.736476,0.136674,-0.852261,0.230788,-1.122898,0.298173,-1.296231,0.358309,-1.459345
0,0.000000,0.000000,-0.298352,-0.102573,-0.562938,-0.338626,-0.743982,-0.554538,-0.850773,-0.701340,-0.398087,-0.890862,-0.533133,-1.247572,-0.610462,-1.458114,-0.664828,-1.645947,-0.220566,-0.975372,-0.275351,-1.390597,-0.303046,-1.641221,-0.308973,-1.845552,-0.045126,-0.956575,-0.048087,-1.328591,-0.051014,-1.548962,-0.051331,-1.732287,0.134583,-0.860063,0.227707,-1.129011,0.299945,-1.296552,0.367851,-1.450892
0,0.000000,0.000000,-0.299263,-0.112156,-0.565748,-0.349037,-0.742886,-0.568862,-0.851614,-0.708995,-0.400876,-0.891927,-0.539966,-1.250001,-0.614746,-1.465980,-0.667601,-1.660103,-0.220976,-0.975279,-0.277815,-1.392027,-0.302168,-1.645408,-0.306385,-1.855480,-0.040153,-0.956607,-0.043427,-1.334091,-0.045837,-1.557562,-0.045742,-1.743298,0.145898,-0.856848,0.239235,-1.140537,0.298869,-1.318180,0.351858,-1.480574
0,0.000000,0.000000,-0.295754,-0.110097,-0.554739,-0.346182,-0.731546,-0.560433,-0.850950,-0.700812,-0.402169,-0.893435,-0.531537,-1.251541,-0.600492,-1.468922,-0.647547,-1.661898,-0.221197,-0.975229,-0.275538,-1.393138,-0.297263,-1.645529,-0.301296,-1.861585,-0.035936,-0.953696,-0.035365,-1.324905,-0.034296,-1.545525,-0.033157,-1.732038,0.158425,-0.848073,0.258721,-1.129001,0.316196,-1.306862,0.363437,-1.472481
0,0.000000,0.000000,-0.290895,-0.107301,-0.545984,-0.343326,-0.721369,-0.555430,-0.832935,-0.693672,-0.392487,-0.900200,-0.519398,-1.256747,-0.586814,-1.471122,-0.633969,-1.660976,-0.215763,-0.976446,-0.266047,-1.392345,-0.287637,-1.638224,-0.294844,-1.849997,-0.036841,-0.949023,-0.030076,-1.314931,-0.030152,-1.531545,-0.035432,-1.720010,0.151521,-0.838824,0.260654,-1.118942,0.323660,-1.291224,0.372840,-1.452843
0,0.000000,0.000000,-0.296186,-0.103431,-0.563560,-0.334664,-0.747990,-0.540901,-0.864646,-0.683154,-0.412172,-0.894598,-0.544521,-1.251200,-0.614406,-1.468977,-0.664972,-1.661155,-0.231278,-0.972888,-0.286235,-1.392012,-0.310270,-1.645674,-0.317530,-1.858964,-0.050985,-0.945586,-0.051805,-1.321164,-0.054025,-1.548231,-0.056619,-1.738798,0.133343,-0.833805,0.239001,-1.105644,0.297676,-1.277857,0.345047,-1.439044
0,0.000000,0.000000,-0.288464,-0.117390,-0.551517,-0.348696,-0.724755,-0.564224,-0.834610,-0.718146,-0.389959,-0.904894,-0.517673,-1.273867,-0.589000,-1.494859,-0.640825,-1.689790,-0.206206,-0.978509,-0.255053,-1.404561,-0.280692,-1.662046,-0.290155,-1.879981,-0.022538,-0.950228,-0.017675,-1.332006,-0.018217,-1.561407,-0.022480,-1.756958,0.163012,-0.837791,0.259540,-1.121419,0.314624,-1.301689,0.358389,-1.469721
0,0.000000,0.000000,-0.294897,-0.110272,-0.551467,-0.349606,-0.720860,-0.573758,-0.825305,-0.721782,-0.385852,-0.906073,-0.508135,-1.272828,-0.572675,-1.488983,-0.617676,-1.681379,-0.204717,-0.978821,-0.248790,-1.398511,-0.270357,-1.645931,-0.278242,-1.855300,-0.027010,-0.945862,-0.021693,-1.312957,-0.024495,-1.529261,-0.031914,-1.715803,0.156336,-0.831141,0.261330,-1.108831,0.331283,-1.277477,0.389429,-1.432991
0,0.000000,0.000000,-0.291913,-0.111477,-0.550320,-0.350203,-0.722929,-0.568153,-0.836692,-0.726011,-0.387786,-0.908192,-0.514198,-1.272530,-0.579654,-1.493907,-0.627458,-1.691864,-0.204935,-0.978776,-0.243899,-1.404114,-0.261602,-1.660667,-0.265652,-1.877039,-0.024364,-0.945195,-0.013279,-1.319738,-0.012594,-1.546013,-0.015297,-1.739546,0.159029,-0.829787,0.259212,-1.108003,0.317080,-1.279611,0.364190,-1.439624
0,0.000000,0.000000,-0.288830,-0.107801,-0.542849,-0.347099,-0.712312,-0.576595,-0.816007,-0.752595,-0.380119,-0.912700,-0.503403,-1.279449,-0.560344,-1.501169,-0.599665,-1.699451,-0.198518,-0.980097,-0.240739,-1.404328,-0.252856,-1.659035,-0.252882,-1.877626,-0.020952,-0.943028,-0.008016,-1.314639,-0.002134,-1.545010,-0.003008,-1.746772,0.162183,-0.822966,0.267617,-1.101240,0.333202,-1.269480,0.385412,-1.425878
0,0.000000,0.000000,-0.284026,-0.118051,-0.531329,-0.360213,-0.685225,-0.594633,-0.771933,-0.765999,-0.359181,-0.913379,-0.480845,-1.281171,-0.541981,-1.499872,-0.584604,-1.697615,-0.176612,-0.984280,-0.216525,-1.412609,-0.229372,-1.663028,-0.228555,-1.877593,0.001709,-0.948582,0.015507,-1.322896,0.022265,-1.549728,0.024131,-1.746929,0.181974,-0.826419,0.283645,-1.109040,0.352639,-1.284935,0.411779,-1.446500
0,0.000000,0.000000,-0.291672,-0.116789,-0.538555,-0.353881,-0.693812,-0.587009,-0.782390,-0.760068,-0.364605,-0.908873,-0.484001,-1.271364,-0.546076,-1.487303,-0.589012,-1.682784,-0.183681,-0.982986,-0.220758,-1.404024,-0.231324,-1.646052,-0.228328,-1.848877,-0.005389,-0.951691,0.010426,-1.320272,0.020662,-1.538582,0.025165,-1.723649,0.174020,-0.836274,0.273970,-1.117061,0.343090,-1.284323,0.403497,-1.433000
0,0.000000,0.000000,-0.283731,-0.118327,-0.524703,-0.363675,-0.682795,-0.589607,-0.791102,-0.738722,-0.364330,-0.910112,-0.486824,-1.266806,-0.551135,-1.478001,-0.599411,-1.666172,-0.186671,-0.982423,-0.217126,-1.405521,-0.224145,-1.655520,-0.221708,-1.865560,-0.013554,-0.944237,0.011115,-1.323827,0.023227,-1.552915,0.026170,-1.750111,0.160181,-0.817333,0.273419,-1.098635,0.353846,-1.271788,0.423110,-1.429424
0,0.000000,0.000000,-0.284230,-0.113014,-0.526010,-0.358864,-0.684877,-0.583032,-0.799339,-0.724033,-0.364835,-0.906393,-0.487508,-1.257066,-0.551968,-1.466521,-0.599530,-1.651370,-0.189118,-0.981954,-0.222636,-1.401008,-0.230160,-1.651335,-0.226756,-1.858397,-0.015015,-0.947792,0.011955,-1.322024,0.024259,-1.545770,0.028282,-1.732431,0.162094,-0.826652,0.285639,-1.102800,0.369699,-1.275285,0.442070,-1.430869
0,0.000000,0.000000,-0.275916,-0.125040,-0.514284,-0.369030,-0.678163,-0.585508,-0.799246,-0.715803,-0.362413,-0.906680,-0.487619,-1.259878,-0.548855,-1.471274,-0.592302,-1.657835,-0.186218,-0.982508,-0.226863,-1.398122,-0.235464,-1.649954,-0.231288,-1.857548,-0.009077,-0.953216,0.018849,-1.326018,0.027854,-1.548264,0.029023,-1.732392,0.171957,-0.837107,0.298522,-1.119873,0.379400,-1.296012,0.448603,-1.453433
0,0.000000,0.000000,-0.278832,-0.119560,-0.524766,-0.357008,-0.694104,-0.571221,-0.825632,-0.707315,-0.365846,-0.905727,-0.492746,-1.265521,-0.558837,-1.477201,-0.607384,-1.664028,-0.184882,-0.982761,-0.222094,-1.403532,-0.230662,-1.659589,-0.228290,-1.869215,-0.005421,-0.959777,0.025142,-1.339004,0.033624,-1.568291,0.031393,-1.758003,0.177304,-0.852594,0.304157,-1.142247,0.381849,-1.315221,0.442878,-1.466804
0,0.000000,0.000000,-0.288642,-0.108526,-0.535406,-0.345365,-0.701531,-0.559006,-0.823940,-0.694025,-0.361267,-0.903865,-0.481053,-1.261498,-0.546204,-1.473372,-0.594811,-1.656758,-0.180535,-0.983569,-0.213421,-1.414205,-0.224761,-1.665511,-0.225267,-1.870378,-0.003804,-0.956954,0.023878,-1.344841,0.036206,-1.578843,0.043252,-1.768190,0.174965,-0.842265,0.301830,-1.133594,0.382815,-1.306429,0.451835,-1.453403
